iteration,checkpoint,state_mode,samples,root_samples,tree_queries,max_depth,sim_depth,search_epsilon,action_epsilon,backup,value_target,prior_scale,mean_value_prediction,mean_search_backup,residual_mean,residual_stderr,residual_l1,residual_l2,residual_linf,residual_abs_median,residual_abs_p90,residual_abs_p95,root_residual_mean,root_residual_l1,root_residual_l2,root_residual_linf,mean_search_seconds,total_search_seconds
1070,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1070.jld2,on_policy,256,8,500,5,50,0.10284748037277396,0.10284748037277396,mean,search,0.0,11.630314665846527,11.747160893384612,0.11684622753808366,0.1667176243523796,1.468259956371726,2.6648299082049642,16.46879741191864,0.7244219314028735,3.4295241190887022,6.098980569518566,0.07264604518249279,1.036518213590901,1.203280877004026,2.492562966967931,0.03368752729147673,8.624006986618042
1080,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1080.jld2,on_policy,256,11,500,5,50,0.10182362138553742,0.10182362138553742,mean,search,0.0,15.980019148439169,14.917446761565925,-1.0625723868732457,0.3474679297457774,2.5823106655937487,5.649444259288582,29.9987068901062,0.9372255772254272,5.318093638743743,14.614089423025375,1.582188690508827,2.6963548890122677,3.6924834396862036,9.575510654369559,0.029998586513102055,7.679638147354126
1090,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1090.jld2,on_policy,256,7,500,5,50,0.10080995503716715,0.10080995503716715,mean,search,0.0,15.14066457748413,15.162878042637374,0.022213465153242885,0.20431668762666477,1.8697078761707426,3.2627514758146696,20.961232996459795,0.9886030604831983,4.521940960640455,5.782808242637103,-0.6702675529188029,2.631971401293129,2.9463932164785764,4.00442056678877,0.03232644032686949,8.275568723678589
1100,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1100.jld2,on_policy,256,6,500,5,50,0.1,0.1,mean,search,0.0,12.48334517236799,12.256055776813966,-0.22728939555402253,0.1702776222291134,1.4471407576339115,2.7285985359688736,17.18062107181549,0.7348768140446866,3.035253712614313,5.937267970774995,1.2784660057753057,2.8763434838953468,4.21062656424251,9.45506916374866,0.031073586083948612,7.954838037490845
1110,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1110.jld2,on_policy,256,8,500,5,50,0.1,0.1,mean,search,0.0,14.329401651397347,14.114546629026902,-0.21485502237044413,0.20109489547038717,1.7000087355950837,3.218407636024455,19.621162393569946,0.8737266806700639,3.7162657358833755,6.481800484047055,-0.38428474766823495,0.8709317397083889,1.1703076958148755,2.4018882524655822,0.036704919300973415,9.396459341049194
1120,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1120.jld2,on_policy,256,8,500,5,50,0.1,0.1,mean,search,0.0,13.325667035765946,13.278319719897231,-0.04734731586871412,0.2386290994760199,1.6723177660412658,3.810895273172395,23.18654113006592,0.6385999304157153,3.7731507136377083,4.858180208088922,0.3868270260010833,1.2961334770413342,1.7232347419756662,3.989004042508107,0.0338894110172987,8.675689220428467
1130,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1130.jld2,on_policy,256,8,500,5,50,0.1,0.1,mean,search,0.0,12.595038288272917,12.48584652283687,-0.10919176543605102,0.2594612629365673,1.9631558647538196,4.144702681450365,24.5173131240102,0.7892901129416448,4.946908506239442,8.383502305691675,1.481566840175804,2.2905827091375768,3.7043494410364914,8.766170870001798,0.03181263618171215,8.14403486251831
1140,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1140.jld2,on_policy,256,8,500,5,50,0.1,0.1,mean,search,0.0,13.222651328891516,12.636998501873462,-0.585652827018057,0.2994555288021526,2.140427108919079,4.8176509561184835,23.876442075729372,0.7381064325739679,3.788961802831998,13.637409947080778,1.073090940690601,1.9702015760604517,4.19601902741533,11.745762214704996,0.03637573402374983,9.312187910079956
1150,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1150.jld2,on_policy,256,10,500,5,50,0.1,0.1,mean,search,0.0,13.673748686909676,14.098271244388823,0.4245225574791498,0.24730267246714482,2.17386585009467,3.9718591884914023,19.79045603942871,0.7789645424890548,6.014869878115194,7.930390339368195,0.7797562339973683,1.2808875659632757,1.9509927111612821,4.800796257876632,0.03045730385929346,7.797069787979126
1160,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1160.jld2,on_policy,256,8,500,5,50,0.1,0.1,mean,search,0.0,14.949976994656026,14.55358540897752,-0.39639158567850663,0.23878984655792196,1.7626818955549841,3.833715814726162,25.215978808211673,0.7051762823563159,3.8289662176014563,6.451950078645214,1.004006399403456,1.6076088920831213,2.8056950334392603,7.570114237868843,0.03207238670438528,8.210530996322632
1170,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1170.jld2,on_policy,256,11,500,5,50,0.1,0.1,mean,search,0.0,11.58565004914999,11.412376577122023,-0.1732734720279645,0.30199918324144626,2.474025853492003,4.825652069837431,26.193606488682192,0.829918346739301,6.75223332463097,11.475263179214025,-0.08681919929814703,1.7741604890018032,2.6482950949707638,6.36029829571428,0.03464256692677736,8.868497133255005
1180,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1180.jld2,on_policy,256,7,500,5,50,0.1,0.1,mean,search,0.0,13.364412318915129,13.380397176999182,0.01598485808405438,0.14354728125277497,1.2303187920152678,2.292321991830359,19.279865421295167,0.6523602504565174,2.7029117453524023,3.5966507212468763,0.7692530125977834,1.3662870163261207,1.8609758578578703,4.196128545149971,0.028658756986260414,7.336641788482666
1190,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1190.jld2,on_policy,256,10,500,5,50,0.1,0.1,mean,search,0.0,12.831818236969411,12.70294330380869,-0.12887493316072085,0.25127826364868516,1.7512681726506987,4.0146611342532035,34.02499715042114,0.6598196114617891,3.7371396682783278,7.436807217540023,1.224723926125035,2.052969608133046,2.905905179042871,6.218563878546142,0.032732343301177025,8.379479885101318
1200,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1200.jld2,on_policy,256,9,500,5,50,0.1,0.1,mean,search,0.0,10.568824692629278,10.568351250589885,-0.00047344203938899654,0.2423334899693897,1.5493081459143658,3.8697555369993544,29.32864500578181,0.4767367718395139,3.7142724030845926,5.617819061315155,-0.692992493460992,1.0627095558767812,1.4733776572920574,3.7854198416321125,0.025843403302133083,6.615911245346069
1210,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1210.jld2,on_policy,256,8,500,5,50,0.1,0.1,mean,search,0.0,15.18467858619988,15.375790988182283,0.1911124019823985,0.1733924106020559,1.6491370281197772,2.775442415915241,17.73557497596741,0.836613572317491,4.04834931839704,5.514983273220688,1.295508261980726,2.3295341126634836,3.3990157619287786,8.12622393844697,0.027025965973734856,6.918647289276123
1220,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1220.jld2,on_policy,256,7,500,5,50,0.1,0.1,mean,search,0.0,12.250260068103671,12.006436969679452,-0.24382309842421857,0.13624728330907956,1.3141576369915255,2.1893142457506776,11.343594672565096,0.6810104970073865,3.7058087924418013,5.07379764009989,1.0363618694293302,1.622558618929397,2.9489570920298247,7.5235077810685524,0.026292760856449604,6.730946779251099
1221,/home/tbecker/code/MatrixAlphaZero.jl/experiments/sda/sda-2026-07-21/models_rm_plus_no_transfer_train_mean_leo/oracle1221.jld2,on_policy,256,8,500,5,50,0.1,0.1,mean,search,0.0,12.97245488408953,12.799864240884643,-0.17259064320488196,0.2254089267605817,1.7530132996377479,3.603627272246393,22.04327322387695,0.6688780784943993,4.641592674830836,7.758944129342417,-0.6998436363583078,0.8951805863059183,0.9814303549397407,1.6142038301453727,0.02701021544635296,6.914615154266357
