style,trial,seed,iterations,max_depth,br_depth,epsilon,backup,n_states,n_expanded,root_visits,search_value,policy_value,p1_value_vs_p2_br,p2_value_vs_p1_br,exploitability_gap,root_regret_l2,root_strategy_entropy,elapsed_seconds
regret_matching,21,10021,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573989182926,-0.2983171184939506,-0.0,0.2983171184939506,0.0,1.0986122886681096,0.001689833
regret_matching,22,10022,500,5,5,0.3,sample,4474,497,500,0.0,-0.03492573986634197,-0.2983171179944819,-0.0,0.2983171179944819,0.0,1.0986122886681096,0.001669208
regret_matching,23,10023,500,5,5,0.3,sample,4465,496,500,0.0,-0.03492573994855904,-0.29831711909331304,-0.0,0.29831711909331304,0.0,1.0986122886681096,0.001663583
regret_matching,24,10024,500,5,5,0.3,sample,4483,498,500,0.0,-0.03492573988854058,-0.29831711709543823,-0.0,0.29831711709543823,0.0,1.0986122886681096,0.001716625
regret_matching,25,10025,500,5,5,0.3,sample,4492,499,500,0.0,-0.034925739669020996,-0.2983171173951195,-0.0,0.2983171173951195,0.0,1.0986122886681096,0.00165225
regret_matching,26,10026,500,5,5,0.3,sample,4474,497,500,0.0,-0.03492573965093324,-0.29831711679575706,-0.0,0.29831711679575706,0.0,1.0986122886681096,0.00172225
regret_matching,27,10027,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573988936275,-0.2983171182941632,-0.0,0.2983171182941632,0.0,1.0986122886681096,0.001686
regret_matching,28,10028,500,5,5,0.3,sample,4501,500,500,0.0,-0.034925739902517475,-0.29831711809437567,-0.0,0.29831711809437567,0.0,1.0986122886681096,0.001747583
regret_matching,29,10029,500,5,5,0.3,sample,4483,498,500,0.0,-0.03492573993458214,-0.2983171193929943,-0.0,0.2983171193929943,0.0,1.0986122886681096,0.001667375
regret_matching,30,10030,500,5,5,0.3,sample,4483,498,500,-0.0016290124999999997,-0.03496596843373141,-0.2984981463554558,-0.0,0.2984981463554558,0.5759428926938253,1.0986002156313794,0.001660666
regret_matching,31,10031,500,5,5,0.3,sample,4447,494,500,0.0,-0.034925739886896234,-0.298317118693738,-0.0,0.298317118693738,0.0,1.0986122886681096,0.0016925
regret_matching,32,10032,500,5,5,0.3,sample,4474,497,500,0.0,-0.034925739837565986,-0.2983171182941631,-0.0,0.2983171182941631,0.0,1.0986122886681096,0.001683958
regret_matching,33,10033,500,5,5,0.3,sample,4456,495,500,0.0,-0.03492574004064216,-0.29831711819426937,-0.0,0.29831711819426937,0.0,1.0986122886681096,0.00167325
regret_matching,34,10034,500,5,5,0.3,sample,4492,499,500,0.0,-0.03492573965339975,-0.29831711839405695,-0.0,0.29831711839405695,0.0,1.0986122886681096,0.001680875
regret_matching,35,10035,500,5,5,0.3,sample,4483,498,500,0.0,-0.03492573975699326,-0.2983171181942694,-0.0,0.2983171181942694,0.0,1.0986122886681096,0.001691208
