style,trial,seed,iterations,max_depth,br_depth,epsilon,backup,n_states,n_expanded,root_visits,search_value,policy_value,p1_value_vs_p2_br,p2_value_vs_p1_br,exploitability_gap,root_regret_l2,root_strategy_entropy,elapsed_seconds
smoos,96,20096,1000,5,5,0.3,sample,2054,1106,1000,-0.012759671789400046,-0.012759671789400046,-0.10509762933839013,-0.0,0.10509762933839013,0.3769978715531922,0.4858017788543364,0.002928583
smoos,97,20097,1000,5,5,0.3,sample,1840,935,1000,-0.0029993282764918965,-0.0029993282764918965,-0.10839141159325442,-0.0,0.10839141159325442,2.2086252232151558,0.21158905612049564,0.002907709
smoos,98,20098,1000,5,5,0.3,sample,1920,1005,1000,-0.005758876278271727,-0.005758876278271727,-0.03494315465263538,-0.0,0.03494315465263538,1.4510642379072887,0.3225864400314555,0.002923709
smoos,99,20099,1000,5,5,0.3,sample,2093,1147,1000,-0.007618847860825527,-0.007618847860825527,-0.1603652815070547,-0.0,0.1603652815070547,0.9353759848858191,0.5260739953496442,0.002960792
smoos,100,20100,1000,5,5,0.3,sample,2022,1073,1000,-0.0069619744616258965,-0.0069619744616258965,-0.06380718239065498,-0.0,0.06380718239065498,2.187842663666285,0.4218566877813663,0.002969875
smoos,101,20101,1000,5,5,0.3,sample,2091,1133,1000,-0.016173465293829868,-0.016173465293829868,-0.06342301645008641,-0.0,0.06342301645008641,1.171583452486008,0.43452553450711684,0.002947167
smoos,102,20102,1000,5,5,0.3,sample,1952,1039,1000,-0.004831047459767979,-0.004831047459767979,-0.050690043249117564,-0.0,0.050690043249117564,2.1109494257075347,0.3889426717537545,0.002939
smoos,103,20103,1000,5,5,0.3,sample,2065,1116,1000,-0.012562563828483005,-0.012562563828483005,-0.12437987838597556,-0.0,0.12437987838597556,1.2341871484203748,0.40913715938323164,0.002966417
smoos,104,20104,1000,5,5,0.3,sample,2059,1119,1000,-0.011782598539964561,-0.011782598539964561,-0.08645290222623082,-0.0,0.08645290222623082,1.6467007877021849,0.4592950679615163,0.002921042
smoos,105,20105,1000,5,5,0.3,sample,1949,1020,1000,-0.010566413727944894,-0.010566413727944894,-0.04190145416878514,-0.0,0.04190145416878514,1.7615984439309336,0.3576130120408718,0.002901416
smoos,106,20106,1000,5,5,0.3,sample,2002,1061,1000,-0.01345970779103092,-0.01345970779103092,-0.05563011988778734,-0.0,0.05563011988778734,1.0668141799209268,0.4384408124636566,0.002953792
smoos,107,20107,1000,5,5,0.3,sample,1974,1039,1000,-0.009627190963292474,-0.009627190963292474,-0.12675392429385837,-0.0,0.12675392429385837,1.8630189156182564,0.3528727200992069,0.002921208
smoos,108,20108,1000,5,5,0.3,sample,1830,939,1000,-0.0035667287398282637,-0.0035667287398282637,-0.205107924839438,-0.0,0.205107924839438,1.9151751765687894,0.10728475571939741,0.002868375
smoos,109,20109,1000,5,5,0.3,sample,1940,1012,1000,-0.0036565644470992207,-0.0036565644470992207,-0.14524847107402108,-0.0,0.14524847107402108,1.7724671411417612,0.3131818854211345,0.00289175
smoos,110,20110,1000,5,5,0.3,sample,1866,964,1000,-0.0029834979324146376,-0.0029834979324146376,-0.018963027132414774,-0.0,0.018963027132414774,1.6224879698572128,0.1662953066688942,0.002883375
smoos,111,20111,1000,5,5,0.3,sample,1952,1023,1000,-0.005194171231514982,-0.005194171231514982,-0.06790751759955967,-0.0,0.06790751759955967,2.711347904666376,0.22446083885475865,0.002907375
smoos,112,20112,1000,5,5,0.3,sample,2067,1128,1000,-0.00794852552323198,-0.00794852552323198,-0.08868505465096904,-0.0,0.08868505465096904,2.121818122918362,0.42494203505147,0.00295575
smoos,113,20113,1000,5,5,0.3,sample,1991,1067,1000,-0.012719815906375874,-0.012719815906375874,-0.11800500335973878,-0.0,0.11800500335973878,0.9759469026911115,0.3902506270084215,0.002939667
