method,online_updates,prior_mass,trial,seed,p1_value_vs_br_p2,br_p1_value_vs_p2,exploitability,root_p1_action_1,root_p1_action_2,root_p1_action_3,root_p2_action_1,root_p2_action_2,root_p2_action_3
plus,64,64.0,12,20900726,-0.1784808352416387,-0.09574327691782078,0.08273755832381793,0.7828272515594434,0.1466780260520869,0.07049472238846968,0.8577584084409648,0.03364244822875226,0.10859914333028295
plus,64,256.0,12,20900726,-0.1566802335677061,-0.10187421370240855,0.05480601986529755,0.8493396133829966,0.05010429699888241,0.10055608961812096,0.9422563934309979,0.004909551792789713,0.05283405477621243
plus,64,1024.0,12,20900726,-0.1474238378394911,-0.12073482304806764,0.02668901479142345,0.9721032762727627,0.0064406897419042215,0.02145603398533306,0.984649904290815,0.006214636667416521,0.009135459041768568
plus,64,4096.0,12,20900726,-0.150254600677543,-0.12094066710099163,0.029313933576551376,0.9936873881238479,0.001177775892679155,0.005134835983472939,0.99627851599916,0.00118930137200793,0.0025321826288322294
plus,64,0.0,13,20900727,-0.3251536371969461,0.11618334953063715,0.44133698672758326,0.333998682453357,0.05205310696696536,0.6139482105796776,0.27530615916655626,0.09818983815024596,0.6265040026831977
plus,64,1.0,13,20900727,-0.2789171254361642,0.032276722442420136,0.31119384787858434,0.5140113668291351,0.07311124957480357,0.4128773835960613,0.5942829119125983,0.04372753979904005,0.3619895482883617
plus,64,4.0,13,20900727,-0.24868536060249227,0.032586637424871806,0.2812719980273641,0.4560286516410227,0.22513315075469456,0.31883819760428284,0.4746261286591987,0.055353172723783955,0.4700206986170173
plus,64,16.0,13,20900727,-0.245924214421963,-0.01439019333996145,0.23153402108200155,0.6226759108343645,0.1008026253676138,0.2765214637980217,0.5558512839169187,0.05029810118657195,0.3938506148965094
plus,64,64.0,13,20900727,-0.18361442182260385,-0.061434376788643705,0.12218004503396014,0.8258814726864463,0.0519406988320397,0.12217782848151404,0.7080458985045409,0.08324080863349921,0.2087132928619599
plus,64,256.0,13,20900727,-0.14981250079905037,-0.09765970282406111,0.05215279797498926,0.9084256393933087,0.03300591406971109,0.05856844653698029,0.8902784756017031,0.01623686408414042,0.09348466031415636
plus,64,1024.0,13,20900727,-0.1542039324021118,-0.119482412714695,0.03472151968741681,0.9670023152151069,0.004903280306387138,0.028094404478506068,0.9801937334248273,0.005851254156697747,0.013955012418474893
plus,64,4096.0,13,20900727,-0.15126927231724838,-0.12018693013171734,0.031082342185531034,0.9937044648279495,0.0025123489079055365,0.0037831862641451506,0.9937468896795344,0.0019690513210924043,0.004284058999373106
plus,64,0.0,14,20900728,-0.2539170030694208,0.01163784764431203,0.2655548507137328,0.6354909042593275,0.23793960315059093,0.12656949259008146,0.6119104366403534,0.11835993650419092,0.2697296268554557
plus,64,1.0,14,20900728,-0.246484237237604,-0.016151818441440105,0.2303324187961639,0.5726521918783105,0.08915113925678508,0.3381966688649044,0.4807469274082467,0.11823333338531421,0.4010197392064391
plus,64,4.0,14,20900728,-0.29789374212110675,-0.04144020547400684,0.2564535366470999,0.5257620878210281,0.05791809945879883,0.416319812720173,0.8065750221748234,0.08797740094966897,0.10544757687550768
plus,64,16.0,14,20900728,-0.22339146262982834,-0.0717703936056727,0.15162106902415565,0.7041431810265698,0.06383344332518458,0.23202337564824566,0.8617016875037341,0.06212422942544253,0.07617408307082327
plus,64,64.0,14,20900728,-0.18102732028364835,-0.0869746679065909,0.09405265237705744,0.8469764405181344,0.06980537255150164,0.08321818693036408,0.8407189832480921,0.07725213549750017,0.08202888125440773
plus,64,256.0,14,20900728,-0.15721485378102906,-0.10098678070314983,0.056228073077879234,0.9388915003284378,0.030870580986032875,0.030237918685529375,0.9326881150498476,0.01860275542520082,0.048709129524951475
plus,64,1024.0,14,20900728,-0.14979577339781217,-0.11750135343808929,0.032294419959722875,0.9810283220722975,0.006051630075308466,0.012920047852394095,0.9639250894297419,0.007093805217632338,0.02898110535262588
plus,64,4096.0,14,20900728,-0.15090547935380452,-0.12022898565639534,0.030676493697409185,0.9917548135473816,0.005252443797343111,0.002992742655275145,0.9941895135000212,0.0018907608710270684,0.00391972562895184
plus,64,0.0,15,20900729,-0.2939325285653963,0.010768360553517056,0.30470088911891335,0.5070673496525272,0.09584025774880037,0.3970923925986725,0.5231644241524962,0.09549806625480448,0.3813375095926993
plus,64,1.0,15,20900729,-0.2623846773877698,-0.03692395597318951,0.22546072141458032,0.4677772653114784,0.2676993246654867,0.2645234100230349,0.7359254766442389,0.14137128806780488,0.12270323528795621
plus,64,4.0,15,20900729,-0.24958605546298854,-0.05022198070488535,0.1993640747581032,0.7629932226437205,0.12954085499274257,0.10746592236353698,0.8509200561950876,0.08203131706237511,0.06704862674253732
plus,64,16.0,15,20900729,-0.22030949622625268,0.008176882702326482,0.22848637892857915,0.4856281638131791,0.33101763617126473,0.18335420001555622,0.6347350184917568,0.0681410498507718,0.2971239316574714
plus,64,64.0,15,20900729,-0.1758060758667083,-0.06855980804142994,0.10724626782527835,0.6539166172993017,0.2014001129213772,0.14468326977932097,0.8325614461178161,0.028840157885155662,0.1385983959970282
plus,64,256.0,15,20900729,-0.15788552915166554,-0.10239614252226502,0.05548938662940052,0.9223279527132447,0.024015761261568944,0.053656286025186316,0.8800737413246655,0.027973884038288214,0.09195237463704634
plus,64,1024.0,15,20900729,-0.15224805579647932,-0.12029866241436182,0.0319493933821175,0.9829993414406821,0.007921787082940489,0.009078871476377247,0.9869461542185026,0.007110112656131791,0.005943733125365626
plus,64,4096.0,15,20900729,-0.15100842211182966,-0.12027284635988077,0.030735575751948893,0.9910682784853925,0.004321471223250516,0.0046102502913570025,0.9940381594803669,0.0013374643280466992,0.004624376191586239
plus,64,0.0,16,20900730,-0.2847261183217283,0.0042958355606940325,0.2890219538824223,0.5644560535724537,0.2078425432733961,0.2277014031541503,0.7076726810043024,0.14738120113151795,0.1449461178641797
plus,64,1.0,16,20900730,-0.2640821150294503,0.03888943851633963,0.3029715535457899,0.4227097276133582,0.11329535491933844,0.4639949174673034,0.6415311349806146,0.19705106501969383,0.1614177999996916
plus,64,4.0,16,20900730,-0.2761541740787793,0.013625348160404085,0.28977952223918335,0.4858625529086949,0.06391735108371785,0.4502200960075872,0.43955540832059586,0.1971458928296737,0.36329869884973043
plus,64,16.0,16,20900730,-0.2275403047779701,-0.009238696015289824,0.2183016087626803,0.6708270189517163,0.07730381883381317,0.25186916221447053,0.7447158130707038,0.10739241901485838,0.1478917679144379
plus,64,64.0,16,20900730,-0.18262298793554066,-0.05965271072291929,0.12297027721262137,0.7611801700487744,0.1012639375790668,0.1375558923721588,0.752089584261367,0.051580673238412936,0.19632974250022014
plus,64,256.0,16,20900730,-0.15782174096306947,-0.10693760109882625,0.05088413986424323,0.9197132804151694,0.029383809055461084,0.050902910529369565,0.9067314638918224,0.02520946598587234,0.06805907012230529
plus,64,1024.0,16,20900730,-0.15097383781326448,-0.11912810417189315,0.03184573364137133,0.9795434950489835,0.010752970981952452,0.009703533969063935,0.9793404692955375,0.00743481854187548,0.013224712162587035
plus,64,4096.0,16,20900730,-0.1513588837881098,-0.1207247691377012,0.030634114650408606,0.9929413727616629,0.0022831866728972882,0.004775440565439798,0.99539666990847,0.0008871391949134952,0.0037161908966165708
plus,64,0.0,17,20900731,-0.24038103258922916,0.030916136071352084,0.27129716866058123,0.7278707453872244,0.06046889614143056,0.21166035847134498,0.5685865817781337,0.15458277275428847,0.2768306454675779
plus,64,1.0,17,20900731,-0.2999090320668635,0.050865691988756706,0.35077472405562016,0.3850303317039238,0.0560914173410279,0.5588782509550483,0.5781911674835942,0.05998083846473027,0.36182799405167543
plus,64,4.0,17,20900731,-0.2646782103540708,-0.041628340343786374,0.22304987001028442,0.6431404892824196,0.1325251935868569,0.22433431713072347,0.7311000453425354,0.17669665713288163,0.09220329752458312
plus,64,16.0,17,20900731,-0.21422278458545735,-0.04118413565890614,0.17303864892655121,0.6619572021858188,0.10452915569913508,0.23351364211504605,0.727166155955196,0.10876054572302984,0.1640732983217741
plus,64,64.0,17,20900731,-0.17059152307580372,-0.06423051030590439,0.10636101276989933,0.8178847680257773,0.020540867897206116,0.16157436407701667,0.6591101870196191,0.03739440703889694,0.303495405941484
plus,64,256.0,17,20900731,-0.1544812560608408,-0.10765113359293466,0.04683012246790613,0.898231586728963,0.033032723201457455,0.0687356900695795,0.9416877289919899,0.013093589483038995,0.04521868152497098
plus,64,1024.0,17,20900731,-0.15039374389323637,-0.11809257684948085,0.03230116704375552,0.9876611863868845,0.004005478451293222,0.008333335161822197,0.9783331185282333,0.008166603965513731,0.013500277506252958
plus,64,4096.0,17,20900731,-0.1508520028503937,-0.12020883913734619,0.030643163713047525,0.9923713393109617,0.0029605237788410204,0.004668136910197242,0.9921835773689884,0.001588372632135271,0.006228049998876323
plus,64,0.0,18,20900732,-0.24933117403377822,0.016869656056820007,0.26620083009059825,0.6267768108747962,0.13314709149586806,0.24007609762933566,0.571711597031498,0.1240162621438757,0.3042721408246262
plus,64,1.0,18,20900732,-0.23510292857369186,-0.0038857733363529094,0.23121715523733896,0.5592892068567615,0.18745499846446417,0.25325579467877435,0.7276227471818235,0.05809797621698375,0.21427927660119275
plus,64,4.0,18,20900732,-0.28317340130803736,-0.014983704232528112,0.26818969707550927,0.7313198939334492,0.096240320957287,0.17243978510926383,0.5432820420666723,0.08467942487213369,0.3720385330611941
plus,64,16.0,18,20900732,-0.22620902830008843,-0.03694728864191349,0.18926173965817494,0.7477894914193015,0.06708617562338176,0.18512433295731667,0.5679904310278051,0.03903764429570914,0.39297192467648584
plus,64,64.0,18,20900732,-0.16634477082889293,-0.0793808839496549,0.08696388687923803,0.8890309414868164,0.04068664017038282,0.07028241834280079,0.8308959911387421,0.03694213227686884,0.13216187658438908
plus,64,256.0,18,20900732,-0.15203885257612845,-0.09533454321505723,0.05670430936107122,0.9520345361472072,0.017790751076065276,0.03017471277672746,0.8850205719925098,0.015953405954115624,0.09902602205337457
plus,64,1024.0,18,20900732,-0.14929223367357763,-0.12102647552850929,0.028265758145068348,0.9677879871901569,0.009365851404787852,0.022846161405055212,0.9815491147686692,0.002373598424619585,0.016077286806711295
plus,64,4096.0,18,20900732,-0.15073602532121652,-0.12097230254317597,0.029763722778040555,0.9908346715683324,0.005020186616210136,0.004145141815457504,0.9949264136314003,0.00087240754066169,0.004201178827938052
plus,64,0.0,19,20900733,-0.27584041824696537,0.031892417467079,0.30773283571404436,0.3600963133419642,0.1878770725658819,0.4520266140921539,0.6107456576049282,0.08686043788236612,0.3023939045127058
plus,64,1.0,19,20900733,-0.23940032103155798,0.019965443389843143,0.25936576442140113,0.7702643372328664,0.029046671887520695,0.20068899087961306,0.5379072834606557,0.14918441842734995,0.3129082981119944
plus,64,4.0,19,20900733,-0.2056017584281284,0.007350704410424021,0.2129524628385524,0.79340928029257,0.02589797377718638,0.18069274593024365,0.48160141155805186,0.12754639789630828,0.3908521905456399
plus,64,16.0,19,20900733,-0.24063121166148943,-0.0292105468324215,0.21142066482906793,0.7226613486048269,0.0753320890330661,0.20200656236210704,0.6815151363302252,0.14657696900058617,0.17190789466918865
plus,64,64.0,19,20900733,-0.20217755131044063,-0.052187817445375186,0.14998973386506545,0.6623347563357271,0.02247099711786658,0.3151942465464064,0.7015369489013434,0.0748412687804174,0.22362178231823918
plus,64,256.0,19,20900733,-0.15446628567955067,-0.09778987495898742,0.05667641072056326,0.9512107218148369,0.010819381764805834,0.0379698964203574,0.8624919981981277,0.03279669709440243,0.10471130470746996
plus,64,1024.0,19,20900733,-0.15012881970485464,-0.11838495560244747,0.03174386410240718,0.9739185282264745,0.0014492950570831194,0.02463217671644227,0.9617028257591086,0.013012398319984781,0.025284775920906673
plus,64,4096.0,19,20900733,-0.1509398566931379,-0.12019010314538539,0.0307497535477525,0.9922249008320202,0.0006931781421573441,0.007081921025822554,0.9898857263537615,0.0037719408868276657,0.006342332759410809
plus,64,0.0,20,20900734,-0.24360115130978155,0.06677447487336473,0.3103756261831463,0.5466938000618384,0.21326600008067828,0.24004019985748334,0.5378544919044547,0.1284496218577912,0.33369588623775415
plus,64,1.0,20,20900734,-0.24882544384789718,0.029788421104242513,0.2786138649521397,0.41412652402251204,0.10647317158004989,0.47940030439743797,0.4173651920000477,0.060579539782329085,0.5220552682176233
plus,64,4.0,20,20900734,-0.2663378226767803,-0.010017600001063606,0.2563202226757167,0.6441526973378904,0.19106720675045705,0.16478009591165255,0.6349661643921802,0.07422581637308509,0.2908080192347347
plus,64,16.0,20,20900734,-0.2422063917687759,-0.021607468638280836,0.22059892313049506,0.7517421866842633,0.11912009797086007,0.12913771534487664,0.755101628277637,0.15375144540892288,0.09114692631344007
plus,64,64.0,20,20900734,-0.17439506982650754,-0.07867849310144825,0.09571657672505929,0.7950429088904114,0.0744017192769699,0.1305553718326187,0.7683198548862343,0.08109001133312552,0.15059013378064004
plus,64,256.0,20,20900734,-0.14821464010013685,-0.11533368157672895,0.0328809585234079,0.9306035314978963,0.03770145774089622,0.031695010761207454,0.938533224060387,0.023568176483105958,0.037898599456507046
plus,64,1024.0,20,20900734,-0.15062403550361775,-0.12184230442094285,0.0287817310826749,0.96846089641829,0.004047682151916437,0.02749142142979339,0.9883612501217371,0.0040625621598002135,0.0075761877184626495
plus,64,4096.0,20,20900734,-0.15074201215710342,-0.12092436201306705,0.029817650144036367,0.9905781138608798,0.0018542384902487175,0.007567647648871484,0.9960636468495957,0.0010817178960780013,0.002854635254326306
plus,64,0.0,21,20900735,-0.22900045561758192,-0.009346924241514478,0.21965353137606744,0.5194351573650499,0.27331263255069765,0.20725221008425254,0.5759378237199001,0.20914798541005045,0.2149141908700495
plus,64,1.0,21,20900735,-0.26331555673325996,0.028339018871890047,0.29165457560515,0.5075570449544445,0.29987836574720406,0.1925645892983513,0.7684308066005188,0.0668006648051475,0.16476852859433377
plus,64,4.0,21,20900735,-0.23327543246083582,0.004883616333621103,0.23815904879445693,0.5945097905146066,0.18957497115613617,0.21591523832925721,0.7207850445196446,0.16430727138777973,0.11490768409257573
plus,64,16.0,21,20900735,-0.23130182597993232,-0.058483997678908176,0.17281782830102416,0.6111445639804467,0.16152746883138142,0.2273279671881717,0.6993561386771691,0.1109969760860593,0.18964688523677167
plus,64,64.0,21,20900735,-0.20475511984338585,-0.09476481373135519,0.10999030611203066,0.624386184389395,0.08323872645561746,0.29237508915498756,0.8921021245901453,0.028138769871354132,0.07975910553850057
plus,64,256.0,21,20900735,-0.1554736322726781,-0.11595579619835801,0.03951783607432009,0.9421300234241746,0.03459116654019131,0.023278810035634052,0.9242758636566129,0.016951980794922775,0.058772155548464294
plus,64,1024.0,21,20900735,-0.14878763113769647,-0.1211852668532921,0.027602364284404365,0.9715730955045518,0.016947252230431257,0.011479652265016942,0.9774704813462909,0.009629085155651982,0.012900433498057156
plus,64,4096.0,21,20900735,-0.1507188732733846,-0.121095838530591,0.029623034742793597,0.9922387452432015,0.001893070398723667,0.005868184358074754,0.9960723310870153,0.0008117989667889372,0.0031158699461958502
plus,64,0.0,22,20900736,-0.23819063373285007,-0.029632629067585875,0.2085580046652642,0.7221898919690949,0.0848174489455079,0.19299265908539717,0.7390851997196715,0.12971998658341183,0.13119481369691685
plus,64,1.0,22,20900736,-0.23408009932305093,0.021429458581334833,0.2555095579043858,0.6989012323366836,0.07431570197048917,0.22678306569282716,0.32648820981295323,0.16721197434893081,0.506299815838116
plus,64,4.0,22,20900736,-0.280705552586277,0.025004715990420687,0.3057102685766977,0.7520853685270305,0.05335410843742027,0.19456052303554927,0.3775368085431828,0.22277961390340367,0.39968357755341366
plus,64,16.0,22,20900736,-0.26746430411886596,0.004981376236367581,0.27244568035523353,0.5841699615159028,0.027398248152116438,0.3884317903319807,0.41709562618739043,0.115713766485951,0.4671906073266586
plus,64,64.0,22,20900736,-0.21144944115248943,-0.07489040555600927,0.13655903559648014,0.6888184615967871,0.03244031710117015,0.27874122130204276,0.7615839333888694,0.12592474377759857,0.11249132283353203
plus,64,256.0,22,20900736,-0.17479088857639222,-0.09827147740097276,0.07651941117541945,0.896132874128911,0.016165418548824896,0.08770170732226416,0.858273881474968,0.02327772532508838,0.11844839319994353
plus,64,1024.0,22,20900736,-0.1515889123699282,-0.11778105802669922,0.03380785434322897,0.9817255414245636,0.0016019914559065565,0.016672467119529997,0.9646535847174521,0.007737211497835761,0.02760920378471212
plus,64,4096.0,22,20900736,-0.15148814376686948,-0.12011238223044342,0.03137576153642606,0.9922876172783821,0.002349432542842654,0.005362950178775385,0.9921654535376832,0.0015371758146361706,0.006297370647680715
plus,64,0.0,23,20900737,-0.2979906084738917,0.0019872228640976583,0.29997783133798933,0.4778356239372293,0.28874988496111276,0.2334144911016579,0.497186520490167,0.07743763212678106,0.425375847383052
plus,64,1.0,23,20900737,-0.2423798863731576,-0.014708414952847993,0.2276714714203096,0.6567175932410368,0.06671459816672375,0.27656780859223934,0.7184259539094832,0.11964388608224151,0.1619301600082752
plus,64,4.0,23,20900737,-0.2509786943223586,0.011114099710481565,0.26209279403284014,0.7632586928033753,0.08068351744314194,0.15605778975348267,0.7241050205567195,0.10662534585981912,0.16926963358346148
plus,64,16.0,23,20900737,-0.2440789735632729,-0.02120620346693046,0.22287277009634243,0.7851267210813635,0.1199206582863935,0.094952620632243,0.7337903153605458,0.08608526683392982,0.18012441780552416
plus,64,64.0,23,20900737,-0.1834620474418496,-0.046871697034138834,0.13659035040771078,0.8264865510619624,0.0756880737310295,0.09782537520700806,0.7317521307658089,0.06068214199877367,0.2075657272354174
plus,64,256.0,23,20900737,-0.15613633342719466,-0.10079818768944845,0.0553381457377462,0.9139912072980622,0.023089880162173334,0.06291891253976445,0.9376524563762614,0.010881265524796837,0.051466278098941845
plus,64,1024.0,23,20900737,-0.15291681574860397,-0.12248797097668769,0.030428844771916277,0.9723444385063005,0.0048563615652734435,0.022799199928425943,0.9883276939370261,0.003752709354404902,0.007919596708568883
plus,64,4096.0,23,20900737,-0.15122899269970266,-0.11972080722435284,0.03150818547534982,0.9928776388583422,0.0018970552766708697,0.005225305864986801,0.988620339376762,0.0014470084164462324,0.009932652206791754
plus,64,0.0,24,20900738,-0.2375621827451994,0.04368857097359674,0.28125075371879615,0.6518115997244154,0.11157305416816321,0.2366153461074214,0.4691610836043547,0.26872358533880186,0.26211533105684337
plus,64,1.0,24,20900738,-0.23168514411588656,0.032011078637624486,0.26369622275351107,0.6300652596530861,0.23007608258258977,0.13985865776432405,0.5607355861866025,0.1991900604682481,0.2400743533451493
plus,64,4.0,24,20900738,-0.21874689661286215,0.009545631123318063,0.2282925277361802,0.7452888866239057,0.060365603584372304,0.19434550979172197,0.4170084681418138,0.19519897518371943,0.3877925566744668
plus,64,16.0,24,20900738,-0.20419866911107026,-0.026982963219409496,0.17721570589166077,0.6440272331075841,0.06591625336338293,0.29005651352903283,0.6342120313837065,0.10918059134637835,0.25660737726991517
plus,64,64.0,24,20900738,-0.18593034183646195,-0.05464752290364815,0.1312828189328138,0.6979357987639093,0.07101480125297407,0.2310493999831167,0.7673937324805619,0.04736284477309041,0.18524342274634778
plus,64,256.0,24,20900738,-0.15588122452137462,-0.11130870589799817,0.04457251862337645,0.9114731919474888,0.04434543988421923,0.04418136816829189,0.9442039835421828,0.008299114709339198,0.047496901748477885
plus,64,1024.0,24,20900738,-0.15038564866863974,-0.11716350140248488,0.033222147266154856,0.9837194619279999,0.0069743410186602775,0.009306197053339868,0.9809612064258606,0.006769508383183014,0.012269285190956533
plus,64,4096.0,24,20900738,-0.15059210192887074,-0.12000338078931148,0.030588721139559252,0.9936602866689297,0.003177621242506575,0.003162092088563723,0.9954426574984316,0.0012351256571048362,0.0033222168444635236
plus,64,0.0,25,20900739,-0.26772237621810807,0.04913451024507857,0.31685688646318666,0.519891486329379,0.19709569342511352,0.28301282024550756,0.41507208440138216,0.12096937825711873,0.4639585373414993
plus,64,1.0,25,20900739,-0.2462648912533509,0.008210984394478045,0.254475875647829,0.44886590173749014,0.13667350308881415,0.41446059517369577,0.6069481874385927,0.1919597883229207,0.20109202423848657
plus,64,4.0,25,20900739,-0.28046995642624184,-0.0058588129244535846,0.2746111435017883,0.4471111523437852,0.1514792309267695,0.4014096167294455,0.7168949763409111,0.07675648959337193,0.20634853406571693
plus,64,16.0,25,20900739,-0.21278021931645508,-0.03866398885841429,0.17411623045804078,0.7569766628568171,0.05655568783912703,0.1864676493040558,0.7628500829289786,0.12126965433900312,0.11588026273201817
plus,64,64.0,25,20900739,-0.20033398259112295,-0.07720972986381765,0.1231242527273053,0.7003637454018717,0.06395623913805216,0.23568001546007608,0.7488651269784624,0.11192161520847749,0.13921325781306013
plus,64,256.0,25,20900739,-0.15258171329940065,-0.09873895384918163,0.05384275945021902,0.9328650874264932,0.01776155235554603,0.04937336021796085,0.8652497255664529,0.01652343899968075,0.11822683543386642
plus,64,1024.0,25,20900739,-0.15009233066376096,-0.1198716598105138,0.03022067085324716,0.9749473353756059,0.00784695067361085,0.017205713950783262,0.9731429546403412,0.0050171620762357325,0.021839883283423043
plus,64,4096.0,25,20900739,-0.1511035288226905,-0.12035077682903703,0.030752751993653488,0.9935107480830982,0.001893105460057261,0.004596146456844611,0.9915018616619877,0.0018904042099100022,0.006607734128102165
plus,64,0.0,26,20900740,-0.3551817530044192,-0.009885032634322617,0.34529672037009657,0.2431437466136628,0.367439250558338,0.38941700282799924,0.5557006387949502,0.1401991195343045,0.3041002416707453
plus,64,1.0,26,20900740,-0.26424054902317673,-0.02634659598692915,0.23789395303624758,0.6089879843825957,0.1631164491581687,0.22789556645923564,0.5798176264470472,0.21019233119594521,0.20999004235700777
plus,64,4.0,26,20900740,-0.24362910949052222,0.007516401515136516,0.25114551100565874,0.5657438470121298,0.28949027367824565,0.14476587930962473,0.6783645051037046,0.10070862279277744,0.22092687210351794
plus,64,16.0,26,20900740,-0.21222516395593707,-0.037358262692686495,0.17486690126325058,0.7205634228516664,0.17446660752956697,0.1049699696187667,0.793981902760216,0.11969427709194144,0.08632382014784251
plus,64,64.0,26,20900740,-0.18135208917055112,-0.06758373730299365,0.11376835186755747,0.8474077191155516,0.08023919043005101,0.07235309045439749,0.787351293038796,0.05914641186977184,0.1535022950914321
plus,64,256.0,26,20900740,-0.15388604150889806,-0.1066707880600101,0.04721525344888797,0.9325283372927853,0.02390123598609699,0.043570426721117696,0.8967774918313849,0.031506545703482366,0.07171596246513277
plus,64,1024.0,26,20900740,-0.1513611803296254,-0.11998773892460522,0.03137344140502017,0.9842934945406969,0.0029811484548115798,0.012725357004491376,0.9791035686389321,0.006706938881020973,0.014189492480046854
plus,64,4096.0,26,20900740,-0.15117478273456758,-0.12038246112770769,0.030792321606859893,0.9936999754843941,0.001202931455706765,0.005097093059898991,0.9927745679212276,0.0033331293296214514,0.0038923027491509178
plus,64,0.0,27,20900741,-0.2826702946826276,-0.005690433829990835,0.27697986085263676,0.657992730409451,0.2121962772477705,0.12981099234277843,0.7502709166964285,0.14704318128035235,0.10268590202321926
plus,64,1.0,27,20900741,-0.28955630353952344,-0.01721877241975489,0.27233753111976855,0.46700109322273514,0.13009519735882868,0.4029037094184362,0.6286064875872487,0.20968655798155403,0.16170695443119718
plus,64,4.0,27,20900741,-0.22302829774111918,-0.045803351529640136,0.17722494621147905,0.6591267460571276,0.14049384310357094,0.20037941083930158,0.6437723062926635,0.24252095229285556,0.11370674141448109
plus,64,16.0,27,20900741,-0.2177747433570421,-0.01229800994443022,0.20547673341261188,0.5660141611393528,0.11108706690289652,0.3228987719577508,0.652534628672437,0.05562400211452469,0.2918413692130384
plus,64,64.0,27,20900741,-0.18061012347752162,-0.09524528318046903,0.08536484029705259,0.7828799674181861,0.0365151731738208,0.18060485940799306,0.8893055259531192,0.04417319112435912,0.06652128292252166
plus,64,256.0,27,20900741,-0.1573663437356763,-0.11094960419964692,0.04641673953602937,0.9129633678842777,0.03048096423779204,0.05655566787793018,0.9446236923856116,0.026064975995818505,0.029311331618570056
plus,64,1024.0,27,20900741,-0.15115636539664382,-0.11663985135427579,0.034516514042368024,0.9630032534701541,0.012810626743474881,0.02418611978637101,0.9705398448451414,0.004126949267416607,0.025333205887441798
plus,64,4096.0,27,20900741,-0.15058588275374132,-0.11956716636821889,0.031018716385522435,0.9952763159021871,0.0008618754986619804,0.0038618085991509355,0.9899978182830727,0.0015752491444845549,0.008426932572442675
plus,64,0.0,28,20900742,-0.23403976361328183,0.038522717700275246,0.2725624813135571,0.6916266830868741,0.06346018444626937,0.2449131324668566,0.44761395722656033,0.2107641434389092,0.34162189933453047
plus,64,1.0,28,20900742,-0.25329031092815624,0.048366246830466225,0.30165655775862243,0.7208330994334973,0.0803629156582697,0.19880398490823312,0.5145433749003512,0.08346400039237757,0.4019926247072711
plus,64,4.0,28,20900742,-0.23766329472638686,-0.0011693147749357452,0.2364939799514511,0.6625016123472985,0.07646199108598563,0.26103639656671584,0.5690308614534205,0.30060018053846194,0.1303689580081176
plus,64,16.0,28,20900742,-0.1941504849986986,-0.008953019455252294,0.18519746554344632,0.7645491397921315,0.1069724860848228,0.1284783741230458,0.7018897664455149,0.1696492751547175,0.12846095839976762
plus,64,64.0,28,20900742,-0.18201194665310622,-0.0387738130569545,0.14323813359615173,0.8278827365104556,0.02599290658587655,0.14612435690366787,0.6986493968000251,0.18651688243899547,0.11483372076097947
plus,64,256.0,28,20900742,-0.15348995698569598,-0.1036338821413637,0.049856074844332285,0.9478927520700139,0.02367719921473689,0.028430048715249057,0.9209627671758474,0.05120096732277931,0.027836265501373407
plus,64,1024.0,28,20900742,-0.15077388732807268,-0.11650151523227116,0.034272372095801515,0.9832392376374214,0.007788630141575858,0.00897213222100266,0.9770090025661299,0.011052313784151615,0.011938683649718547
plus,64,4096.0,28,20900742,-0.1508245828096928,-0.1196529612653731,0.031171621544319697,0.9948551461137859,0.000474765241158688,0.004670088645055584,0.9878783868446137,0.004543201939864307,0.0075784112155219295
plus,64,0.0,29,20900743,-0.33305244176001636,0.03747959248333338,0.37053203424334974,0.2386209246775326,0.4455418667053645,0.31583720861710296,0.4854134751691903,0.046739519711438526,0.4678470051193712
plus,64,1.0,29,20900743,-0.2479101269125025,-0.03699206898125643,0.21091805793124607,0.5179891481093202,0.15145540380773076,0.3305554480829491,0.711649771597857,0.08210129247330143,0.20624893592884153
plus,64,4.0,29,20900743,-0.24059937513781712,-0.04514174940173211,0.19545762573608502,0.6489793127949057,0.10538687413845671,0.24563381306663754,0.7928514856784018,0.07112446139572468,0.13602405292587347
plus,64,16.0,29,20900743,-0.20890334344075076,-0.07233805560264334,0.13656528783810742,0.8677021184822391,0.05770569840525541,0.07459218311250546,0.7885591593978839,0.08561899676978585,0.12582184383233025
plus,64,64.0,29,20900743,-0.1848358342150683,-0.08356985195848059,0.10126598225658771,0.7778215968621839,0.07156336317094393,0.15061503996687217,0.8256145869783958,0.026760101362948496,0.14762531165865564
plus,64,256.0,29,20900743,-0.15737183129882978,-0.10115467971871703,0.056217151580112756,0.8999954300366438,0.03712189130470867,0.06288267865864743,0.9226753926171211,0.00881454506832478,0.06851006231455413
plus,64,1024.0,29,20900743,-0.15053654404982283,-0.1213957153989851,0.02914082865083774,0.989012873952709,0.004710332069268888,0.006276793978022047,0.9848771007591348,0.0070588933617491325,0.008064005879116083
plus,64,4096.0,29,20900743,-0.15101572930497595,-0.12069412676459149,0.030321602540384462,0.9955642383422405,0.0008156890740572411,0.0036200725837023913,0.9943308411480576,0.0027657171504639616,0.002903441701478648
plus,64,0.0,30,20900744,-0.2760740646542695,0.043192489318238124,0.3192665539725076,0.5960024725351517,0.05545510265395614,0.3485424248108921,0.518339116852512,0.15861704830388523,0.3230438348436029
