leaf_error,transfer_error,trial,baseline_gap,transfer_gap,improvement,achieved_leaf_error,achieved_regret_error,achieved_strategy_error
0.0,0.05,7,0.3781296965116412,0.1926182377743466,0.18551145873729458,0.0,0.049995172796228275,0.04999425511024219
0.0,0.1,7,0.3781296965116412,0.25962326112950707,0.11850643538213412,0.0,0.09999034559245655,0.09998851022048438
0.0,0.2,7,0.3781296965116412,0.30832902698097453,0.06980066953066666,0.0,0.1999806911849131,0.19997702044096888
0.0,0.4,7,0.3781296965116412,0.39328938264822844,-0.015159686136587247,0.0,0.399904435682109,0.39995404088193764
0.0,0.0,8,0.15832201698409298,0.11682099311365557,0.041501023870437415,0.0,0.0,0.0
0.0,0.025,8,0.15832201698409298,0.13519724951979328,0.0231247674642997,0.0,0.024996384371302596,0.02499627995030973
0.0,0.05,8,0.15832201698409298,0.17863262156268234,-0.020310604578589353,0.0,0.04999276874260519,0.049992559900619404
0.0,0.1,8,0.15832201698409298,0.2451582363784709,-0.08683621939437791,0.0,0.09998553748521039,0.09998511980123884
0.0,0.2,8,0.15832201698409298,0.35579313415698166,-0.19747111717288868,0.0,0.19998065989022973,0.19997023960247767
0.0,0.4,8,0.15832201698409298,0.4813537258973689,-0.32303170891327593,0.0,0.39996131978045946,0.3997281199919994
0.0,0.0,9,0.14225344665860828,0.07821088265714804,0.06404256400146024,0.0,0.0,0.0
0.0,0.025,9,0.14225344665860828,0.08200358344518299,0.06024986321342529,0.0,0.02499962302490283,0.024998407746380014
0.0,0.05,9,0.14225344665860828,0.10757687021083095,0.03467657644777733,0.0,0.04999924604980566,0.04999681549276003
0.0,0.1,9,0.14225344665860828,0.17081844321726858,-0.028564996558660294,0.0,0.09999684109892377,0.09998129695099578
0.0,0.2,9,0.14225344665860828,0.2769674389260838,-0.1347139922674755,0.0,0.19999698419922263,0.19996259390199156
0.0,0.4,9,0.14225344665860828,0.4868127313873099,-0.3445592847287016,0.0,0.3999873643956951,0.3997706339062246
0.0,0.0,10,0.15232566292578875,0.10391446737231858,0.04841119555347018,0.0,0.0,0.0
0.0,0.025,10,0.15232566292578875,0.13286773865341717,0.019457924272371585,0.0,0.02499864136446224,0.024997248483448586
0.0,0.05,10,0.15232566292578875,0.17284719845898178,-0.020521535533193025,0.0,0.04999728272892448,0.04999449696689712
0.0,0.1,10,0.15232566292578875,0.2225327312772618,-0.07020706835147306,0.0,0.09999456545784896,0.09998899393379426
0.0,0.2,10,0.15232566292578875,0.2898306300733826,-0.13750496714759386,0.0,0.19998913091569792,0.19997798786758852
0.0,0.4,10,0.15232566292578875,0.4826525000266689,-0.3303268371008801,0.0,0.39997991467926275,0.3998784434957203
0.0,0.0,11,0.23133156026372348,0.1466131728736575,0.08471838739006599,0.0,0.0,0.0
0.0,0.025,11,0.23133156026372348,0.1495830295347932,0.08174853072893029,0.0,0.024999470332509124,0.024999881774913968
0.0,0.05,11,0.23133156026372348,0.16252278527273512,0.06880877499098836,0.0,0.04999894066501825,0.04999976354982799
0.0,0.1,11,0.23133156026372348,0.35321075775867095,-0.12187919749494747,0.0,0.0999978813300365,0.09999952709965598
0.0,0.2,11,0.23133156026372348,0.4016700263092623,-0.17033846604553882,0.0,0.199995762660073,0.19999905419931194
0.0,0.4,11,0.23133156026372348,0.5229871792396354,-0.29165561897591197,0.0,0.399991525320146,0.39992683600184475
0.0,0.0,12,0.1649444809547289,0.18050402053022474,-0.015559539575495829,0.0,0.0,0.0
0.0,0.025,12,0.1649444809547289,0.17053495378638384,-0.005590472831654925,0.0,0.024999380501233893,0.02499912970562146
0.0,0.05,12,0.1649444809547289,0.13360997197615865,0.031334508978570264,0.0,0.049998761002467786,0.04999825941124297
0.0,0.1,12,0.1649444809547289,0.17468227326507002,-0.009737792310341109,0.0,0.09999451582262497,0.09999752200493556
0.0,0.2,12,0.1649444809547289,0.33733273820111964,-0.17238825724639073,0.0,0.19999504400987114,0.1999930376449719
0.0,0.4,12,0.1649444809547289,0.3143504970352342,-0.1494060160805053,0.0,0.3999900880197423,0.399879639802651
0.0,0.0,13,0.19092334375347408,0.0736904448582898,0.11723289889518429,0.0,0.0,0.0
0.0,0.025,13,0.19092334375347408,0.09415167063825569,0.09677167311521839,0.0,0.024999682527359846,0.02499851226830241
0.0,0.05,13,0.19092334375347408,0.12375965444925319,0.0671636893042209,0.0,0.04999936505471969,0.04999702453660482
0.0,0.1,13,0.19092334375347408,0.30348385636800057,-0.11256051261452649,0.0,0.09999873010943938,0.09999404907320963
0.0,0.2,13,0.19092334375347408,0.3332427608079993,-0.14231941705452522,0.0,0.19994822464727158,0.19998809814641927
0.0,0.4,13,0.19092334375347408,0.5151326785606739,-0.3242093348071998,0.0,0.39998291038879846,0.3999892996335792
0.0,0.0,14,0.3249768246860998,0.1845465481139279,0.14043027657217189,0.0,0.0,0.0
0.0,0.025,14,0.3249768246860998,0.1857049882348235,0.13927183645127628,0.0,0.024999069859216284,0.0249997501251758
0.0,0.05,14,0.3249768246860998,0.29539439512792787,0.02958242955817192,0.0,0.04999813971843257,0.0499995002503516
0.0,0.1,14,0.3249768246860998,0.38694492585262785,-0.06196810116652807,0.0,0.09999627943686513,0.09999900050070326
0.0,0.2,14,0.3249768246860998,0.4167080664166871,-0.09173124173058733,0.0,0.19999255887373027,0.19999800100140652
0.0,0.4,14,0.3249768246860998,0.528511878405319,-0.2035350537192192,0.0,0.3999588175318307,0.3998439058685983
0.0,0.0,15,0.24902303092868372,0.15912663062278232,0.0898964003059014,0.0,0.0,0.0
0.0,0.025,15,0.24902303092868372,0.16134207940785317,0.08768095152083055,0.0,0.0249979175155846,0.024999882524175954
0.0,0.05,15,0.24902303092868372,0.15246026088294617,0.09656277004573754,0.0,0.0499958350311692,0.04999976504835191
0.0,0.1,15,0.24902303092868372,0.37659862259537036,-0.12757559166668664,0.0,0.09999038707880166,0.09999953009670381
0.0,0.2,15,0.24902303092868372,0.3848181437033712,-0.13579511277468748,0.0,0.19998168734935018,0.19999906019340763
0.0,0.4,15,0.24902303092868372,0.605911921094049,-0.3568888901653653,0.0,0.39999812038681526,0.3999639563846932
0.0,0.0,16,0.2325221614610289,0.12985872954712963,0.10266343191389926,0.0,0.0,0.0
0.0,0.025,16,0.2325221614610289,0.13591916880139543,0.09660299265963346,0.0,0.024999315453229632,0.024998260465667832
0.0,0.05,16,0.2325221614610289,0.16784103628400238,0.06468112517702651,0.0,0.049998630906459264,0.049996520931335664
0.0,0.1,16,0.2325221614610289,0.17106747580581672,0.06145468565521217,0.0,0.09999726181291853,0.0999930418626713
0.0,0.2,16,0.2325221614610289,0.2644882036899402,-0.03196604222891131,0.0,0.19999452362583706,0.19998608372534254
0.0,0.4,16,0.2325221614610289,0.2965782462609088,-0.0640560847998799,0.0,0.3999890472516741,0.39988753167332536
